"Review" "Review_rating"
"Best of the class. I cannot demand anything more than this at such a price. The engine is a beast, the interior is amazing.
" 5
"When we first experienced the Hector on the hills of Coimbatore, we knew it had the makings of a winner. No doubt, the distinctive design, exhaustive features list and a hugely spacious cabin are all strong factors in the success of an SUV, but that brief drive was just a sampler and didn't include the petrol-automatic variant. This variant is the ...Read More" 4
"Mg hector is best for official use and it was an amazing car. It can be told to be the richest look of this car. It was not a costly car with this type of feature. I am very helpful to mg motors for this type and featured car launched in India. So that model was a very easy affordable piece for peoples so it can be the best car in India.
Read More" 5
"It is a good car but as compared to the Harrier, it is not good but is better in features. Safety should be ensured by checking all updates to be done in the car because the safety should be more and should be 5 stars in the NCAP test by beating the Nexon so that it will be the safest car of 2020.
Read More" 5
"Good looks, high-performance level. Highly recommended! This new company in India is changing the game and introducing some fine machines with strong performance and at a reasonable price.
Read More" 5
"India's first internet car with good features, it's a dream come true for all Indians in this price segment.
" 5
"I could never imagine that the petrol Hybrid engine can churn this much power. The 1.5L engine gives an amazing power in the mid-range up to 2000RPM. It has 6 airbags, ABS, TC hill hold, etc. It's quite comfortable and the rear seating is very much comfortable. The infotainment system is of superb quality as it has a 10.4-inch huge touch screen.
Read More" 5
"It's a powerful XUV with all comfort and ensuring driving and travel experience MG its an experience of a technological and powerful shift in XUV series. Also, luxurious interior and have a very torque powerful engine.
Read More" 5
"Great car in the budget segment. Very comfortable for driver and for everyone inside. Futuristic design and features.
" 5
"MG Hector is a good and perfect sporty car. Really its a proud to be own this legend. Front of this car is really looking like cars in the UAE, Saudi Arabia, etc.
" 4
"MG Hector is a best car with all the required features. It is very comfortable to drive in the village areas as well. Best family car.

 
" 5
"Review" "Review_rating"
"I had planned a road trip with some of my friends last week. I have an MG Hector Sharp Hybrid 1.5. Drove the car from Raipur to Jagdalpur without stopping anywhere, that's approximately 300Kms. The mileage was 13.5 kmpl. We stopped for an hour and continued our trip to Danteshwari, then to Chitrakoot waterfalls, then back to Jagdalpur, then we retu...Read More" 5
"I personally use this car and think it is a good car and a comfortable car. So I would like to recommend this car to all. Please, go to your near MG showroom and buy one for yourself. I'm a businessman so I have to travel a lot but in comfort. So, because of this, I bought the new MG Hector.
Read More" 5
"One of the expensive cars, I really love this car is fully automatic. My favorite car is MG Hector this car performance is very good I cannot explain this car because this car is cool I am buying this car previous year my car colour is white and he was looking awesome this is a fantastic car and good.
